16    1    0.522082671766207817576344041299    0.634769323659231443635064806585
0    12    0.841971487198942991625472132    0.493233451343130513411239235211
2    26    0.727264676581725777460007975606    0.496417687550507136240440786423
27    1    1.89240835695173981179095790139    0.689548679312538714825109309459
14    4    0.690692570382120396565994724369    0.644015744322631089602282372653
139.228729843512695651952526532
139.189666783610277889238204807
139.150603723707860126523883082
139.111540663805442363809561357
139.072477603902996179385809228
139.033414544000578416671487503
138.994351484098160653957165778
138.955288424195742891242844053
138.916225364293296706819091924
138.877162304390878944104770198
138.838099244488461181390448473
138.799036184586043418676126748
138.759973124683597234252374619
138.720910064781179471538052894
138.681847004878761708823731169
138.642783944976343946109409444
138.603720885073926183395087719
138.56465782517147999897133559
138.525594765269062236257013865
138.48653170536664447354269214
138.447468645464226710828370415
138.408405585561780526404618286
138.369342525659362763690296561
138.330279465756945000975974835
138.29121640585452723826165311
138.252153345952081053837900981
138.213090286049663291123579256
138.174027226147245528409257531
138.134964166244827765694935806
138.095901106342381581271183677
138.056838046439963818556861952
138.017774986537546055842540227
137.978711926635128293128218502
137.939648866732682108704466373
137.900585806830264345990144648
137.861522746927846583275822923
137.822459687025428820561501198
137.783396627123011057847179472
137.744333567220564873423427343
137.705270507318147110709105618
137.666207447415729347994783893
137.627144387513311585280462168
137.588081327610865400856710039
137.549018267708447638142388314
137.509955207806029875428066589
137.470892147903612112713744864
137.431829088001165928289992735
137.39276602809874816557567101
137.353702968196330402861349285
137.31463990829391264014702756
137.275576848391466455723275431
137.236513788489048693008953705
137.19745072858663093029463198
137.158387668684213167580310255
137.119324608781766983156558126
137.080261548879349220442236401
137.041198488976931457727914676
137.002135429074513695013592951
136.963072369172067510589840822
136.924009309269649747875519097
136.884946249367231985161197372
136.845883189464814222446875647
136.806820129562396459732553922
136.767757069659950275308801793
136.728694009757532512594480067
136.689630949855114749880158342
136.650567889952696987165836617
136.611504830050250802742084488
136.572441770147833040027762763
136.533378710245415277313441038
136.494315650342997514599119313
136.455252590440551330175367184
